ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
28,Paris,French Open,5/27/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Ruud C.,Medjedovic H.,16,58,2275,894,6,3,6,2,6,4,"	",,,,3,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.09,1.4,3.45
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Faria J.,Struff J.L.,115,80,548,739,7,5,7,6,6,2,,"	",,,3,0,Completed,1.57,2.38,,,1.62,2.38,1.58,2.32,1.67,2.48
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Tien L.,Diaz Acosta F.,18,151,2180,407,7,5,4,6,3,6,7,6,6,3,3,2,Completed,1.22,4.33,,,1.26,5.5,1.22,4.14,1.27,4.6
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Kouame M.,Vallejo D.,318,71,165,786,6,3,7,5,3,6,2,6,7,6,3,2,Completed,3.5,1.3,,,3.75,1.33,3.44,1.3,3.8,1.35
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Cobolli F.,Wu Y.,14,92,2340,655,6,4,6,4,6,4,"	",,,,3,0,Completed,1.22,4.33,,,1.22,4.5,1.21,4.27,1.22,5.3
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Svajda Z.,Walton A.,85,97,696,614,6,3,6,4,6,7,6,2,"	",,3,1,Completed,1.73,2.1,,,1.8,2.1,1.75,2.04,1.87,2.12
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Cerundolo J.M.,Sinner J.,56,1,935,14750,3,6,2,6,7,5,6,1,6,1,3,2,Completed,26,1.01,,,51,1.01,23.5,1.01,36,1.02
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Tiafoe F.,Hurkacz H.,22,99,1905,600,6,7,7,6,6,4,6,7,6,4,3,2,Completed,2.2,1.67,,,2.3,1.68,2.23,1.63,2.4,1.7
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Cerundolo F.,Gaston H.,26,118,1570,533,2,6,6,4,6,2,6,1,"	",,3,1,Completed,1.08,8,,,1.1,9,1.09,7.36,1.11,9.4
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Landaluce M.,Kopriva V.,69,66,827,856,1,6,2,6,6,4,7,5,6,0,3,2,Completed,2.1,1.73,,,2.25,1.73,2.2,1.64,2.38,1.7
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Tabilo A.,Vacherot V.,36,19,1278,2103,"	",,,,,,,,,,,,Walkover,1.5,2.63,,,1.53,2.75,1.48,2.59,1.57,2.72
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Auger-Aliassime F.,Burruchaga R.,6,68,4050,833,4,6,6,0,7,5,6,1,"	",,3,1,Completed,1.3,3.5,,,1.36,3.75,1.33,3.31,1.37,3.65
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Comesana F.,Darderi L.,102,17,598,2260,7,6,4,6,6,4,2,6,6,4,3,2,Completed,3.75,1.29,,,3.75,1.33,3.41,1.31,3.9,1.33
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Nakashima B.,Van Assche L.,35,100,1295,599,6,7,6,4,5,7,6,1,6,3,3,2,Completed,1.4,3,,,1.44,3.25,1.39,2.92,1.42,3.3
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Collignon R.,Shelton B.,62,5,866,4070,6,4,7,5,6,4,"	",,,,3,0,Completed,2.75,1.44,,,3,1.48,2.77,1.43,3.05,1.48
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Arnaldi M.,Tsitsipas S.,104,79,586,740,7,6,5,7,6,3,6,2,"	",,3,1,Completed,2.5,1.53,,,2.75,1.53,2.54,1.5,2.8,1.54
28,Paris,French Open,5/28/2026,Grand Slam,Outdoor,Clay,2nd Round,5,Berrettini M.,Rinderknech A.,105,25,585,1736,6,4,6,4,6,4,,"	",,,3,0,Completed,2,1.8,,,2.16,1.81,2.04,1.75,2.16,1.84
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Rublev A.,Borges N.,13,51,2460,970,7,5,7,6,7,6,,"	",,,3,0,Completed,1.33,3.4,,,1.4,3.5,1.33,3.29,1.4,3.4
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Carreno Busta P.,Tirante T.A.,89,60,685,887,7,6,7,5,3,6,6,4,,"	",3,1,Completed,3,1.4,,,3.1,1.44,2.89,1.4,3.15,1.45
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Jodar R.,Michelsen A.,29,42,1461,1115,7,6,6,7,4,6,6,3,6,3,3,2,Completed,1.14,5.5,,,1.19,6,1.16,5.11,1.21,5.6
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Fonseca J.,Djokovic N.,30,4,1435,4460,4,6,4,6,6,3,7,5,7,5,3,2,Completed,2.75,1.44,,,2.88,1.5,2.71,1.45,2.86,1.53
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,De Jong J.,Khachanov K.,106,15,580,2320,7,5,5,7,6,2,6,7,6,2,3,2,Completed,3.4,1.33,,,3.5,1.34,3.3,1.32,3.65,1.37
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Mensik J.,De Minaur A.,27,7,1550,3855,0,6,6,2,6,2,6,3,,"	",3,1,Completed,4.33,1.22,,,4.5,1.25,4.27,1.21,4.8,1.26
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Ruud C.,Paul T.,16,21,2275,1945,4,6,6,7,6,4,7,6,7,5,3,2,Completed,1.3,3.5,,,1.33,3.75,1.3,3.43,1.33,3.9
28,Paris,French Open,5/29/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Zverev A.,Halys Q.,3,90,5705,678,6,4,6,3,5,7,6,2,,"	",3,1,Completed,1.05,11,,,1.06,13,1.05,9.56,1.1,10.5
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Svajda Z.,Cerundolo F.,85,26,696,1570,6,3,6,4,3,6,4,6,6,3,3,2,Completed,8,1.08,,,8.5,1.08,7.73,1.07,10.5,1.09
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Cobolli F.,Tien L.,14,18,2340,2180,6,2,6,2,6,3,"	",,,,3,0,Completed,1.53,2.5,,,1.58,2.5,1.55,2.41,1.67,2.46
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Berrettini M.,Comesana F.,105,102,585,598,7,6,5,7,6,7,6,4,7,6,3,2,Completed,1.44,2.75,,,1.45,2.9,1.43,2.76,1.48,3.05
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Cerundolo J.M.,Landaluce M.,56,69,935,827,6,4,6,7,7,6,6,7,7,6,3,2,Completed,1.67,2.2,,,1.67,2.38,1.62,2.26,1.62,2.58
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Tabilo A.,Kouame M.,36,318,1278,165,4,6,6,3,6,4,7,6,,"	",3,1,Completed,1.22,4.33,,,1.22,4.5,1.21,4.24,1.26,4.7
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Arnaldi M.,Collignon R.,104,62,586,866,6,4,6,7,5,7,6,4,7,6,3,2,Completed,3,1.4,,,3,1.46,2.86,1.41,3.2,1.44
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Tiafoe F.,Faria J.,22,115,1905,548,4,6,6,7,7,6,6,1,6,2,3,2,Completed,1.53,2.5,,,1.62,2.55,1.53,2.45,1.58,2.68
28,Paris,French Open,5/30/2026,Grand Slam,Outdoor,Clay,3rd Round,5,Auger-Aliassime F.,Nakashima B.,6,35,4050,1295,5,7,6,1,7,6,7,6,"	",,3,1,Completed,1.33,3.4,,,1.33,3.75,1.31,3.36,1.37,3.6
28,Paris,French Open,5/31/2026,Grand Slam,Outdoor,Clay,4th Round,5,Jodar R.,Carreno Busta P.,29,89,1461,685,4,6,4,6,6,1,6,2,6,2,3,2,Completed,1.25,4,,,1.27,4.25,1.24,3.96,1.3,4.3
28,Paris,French Open,5/31/2026,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,De Jong J.,3,106,5705,580,7,6,6,4,6,1,,"	",,,3,0,Completed,1.05,11,,,1.05,11,1.05,11,1.08,12.5
28,Paris,French Open,5/31/2026,Grand Slam,Outdoor,Clay,4th Round,5,Mensik J.,Rublev A.,27,13,1550,2460,6,3,7,6,4,6,2,6,6,3,3,2,Completed,2,1.8,,,2.06,1.82,2,1.77,2.1,1.9
28,Paris,French Open,5/31/2026,Grand Slam,Outdoor,Clay,4th Round,5,Fonseca J.,Ruud C.,30,16,1435,2275,7,5,7,6,5,7,6,2,,"	",3,1,Completed,2.5,1.53,,,2.63,1.53,2.53,1.5,2.66,1.6
28,Paris,French Open,6/1/2026,Grand Slam,Outdoor,Clay,4th Round,5,Cobolli F.,Svajda Z.,14,85,2340,696,6,2,6,3,6,7,7,6,"	",,3,1,Completed,1.11,6.5,,,1.13,6.5,1.12,6.14,1.12,8.8
28,Paris,French Open,6/1/2026,Grand Slam,Outdoor,Clay,4th Round,5,Berrettini M.,Cerundolo J.M.,105,56,585,935,6,3,7,6,7,6,,"	",,,3,0,Completed,1.57,2.38,,,1.58,2.5,1.55,2.42,1.62,2.58
28,Paris,French Open,6/1/2026,Grand Slam,Outdoor,Clay,4th Round,5,Auger-Aliassime F.,Tabilo A.,6,36,4050,1278,6,3,7,5,6,1,"	",,,,3,0,Completed,1.53,2.5,,,1.55,2.75,1.49,2.57,1.57,2.72
28,Paris,French Open,6/1/2026,Grand Slam,Outdoor,Clay,4th Round,5,Arnaldi M.,Tiafoe F.,104,22,586,1905,7,6,6,7,3,6,7,6,6,4,3,2,Completed,1.8,2,,,1.92,2.2,1.84,1.95,1.92,2.06
28,Paris,French Open,6/2/2026,Grand Slam,Outdoor,Clay,Quarterfinals,5,Zverev A.,Jodar R.,3,29,5705,1461,7,6,6,1,6,3,,"	",,,3,0,Completed,1.25,4,,,1.27,4.33,1.24,3.94,1.27,4.6
28,Paris,French Open,6/2/2026,Grand Slam,Outdoor,Clay,Quarterfinals,5,Mensik J.,Fonseca J.,27,30,1550,1435,6,4,6,3,7,6,"	",,,,3,0,Completed,2.75,1.44,,,2.88,1.47,2.75,1.43,2.92,1.51
28,Paris,French Open,6/3/2026,Grand Slam,Outdoor,Clay,Quarterfinals,5,Cobolli F.,Auger-Aliassime F.,14,6,2340,4050,4,6,6,4,6,4,6,4,,"	",3,1,Completed,2,1.8,,,2.05,1.91,1.96,1.82,2.04,1.95
28,Paris,French Open,6/3/2026,Grand Slam,Outdoor,Clay,Quarterfinals,5,Arnaldi M.,Berrettini M.,104,105,586,585,7,5,5,2,,"	",,,,,1,0,Retired,2.63,1.5,,,2.63,1.54,2.53,1.51,2.7,1.58
28,Paris,French Open,6/5/2026,Grand Slam,Outdoor,Clay,Semifinals,5,Zverev A.,Mensik J.,3,27,5705,1550,7,5,6,2,3,6,6,3,,"	",3,1,Completed,1.29,3.75,,,1.29,4,1.26,3.82,1.29,4.4
28,Paris,French Open,6/5/2026,Grand Slam,Outdoor,Clay,Semifinals,5,Cobolli F.,Arnaldi M.,14,104,2340,586,,"	",,,,,,,,,,,Walkover,1.44,2.75,,,1.44,3.2,1.4,2.93,1.38,3.6
28,Paris,French Open,6/7/2026,Grand Slam,Outdoor,Clay,The Final,5,Zverev A.,Cobolli F.,3,14,5705,2340,6,1,4,6,6,4,6,7,6,1,3,2,Completed,1.18,5,,,1.25,5.25,1.21,4.56,1.22,5.4
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Borges N.,Atmane T.,50,53,970,948,6,4,6,4,,,,,,,2,0,Completed,1.67,2.2,,,1.75,2.2,1.71,2.08,1.87,2.14
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Bonzi B.,Rottgering M.,99,464,629,101,6,4,6,4,,,,,,,2,0,Completed,1.3,3.5,,,1.33,3.75,1.3,3.43,1.34,3.85
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Cilic M.,Shapovalov D.,47,42,994,1130,6,7,6,4,7,5,,,,,2,1,Completed,1.62,2.3,,,1.62,2.33,1.61,2.26,1.68,2.46
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Humbert U.,Ymer E.,33,184,1370,328,6,4,6,3,,,,,,,2,0,Completed,1.17,5,,,1.19,5,1.17,4.72,1.2,5.8
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Damm M.,Munar J.,114,44,548,1105,6,4,6,4,,,,,,,2,0,Completed,1.73,2.1,,,1.85,2.11,1.75,2.04,1.86,2.14
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Diallo G.,46,54,1031,935,6,4,3,6,7,5,,,,,2,1,Completed,1.73,2.1,,,1.73,2.25,1.66,2.18,1.71,2.36
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Zhang Zh.,Brooksby J.,214,73,269,825,7,6,5,7,6,1,,,,,2,1,Completed,2.1,1.73,,,2.3,1.73,2.21,1.63,2.52,1.64
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,1st Round,3,Majchrzak K.,Virtanen O.,76,158,782,393,6,7,6,4,7,6,,,,,2,1,Completed,2,1.8,,,2.06,1.85,1.99,1.78,2.06,1.93
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,1st Round,3,Boogaard T.,Wu Y.,779,101,37,626,6,3,2,6,6,4,,,,,2,1,Completed,5,1.17,,,5,1.22,4.53,1.19,5.1,1.23
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,1st Round,3,McCabe J.,Bergs Z.,233,40,248,1150,6,7,6,2,7,6,,,,,2,1,Completed,2.75,1.44,,,2.8,1.5,2.73,1.43,3.15,1.45
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,1st Round,3,Fucsovics M.,Hurkacz H.,75,96,819,640,3,6,7,6,7,6,,,,,2,1,Completed,3.2,1.36,,,3.2,1.4,2.94,1.39,3,1.48
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,1st Round,3,Griekspoor T.,Van De Zandschulp B.,41,55,1150,935,6,2,6,7,6,4,,,,,2,1,Completed,1.53,2.5,,,1.55,2.6,1.5,2.54,1.54,2.82
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/10/2026,ATP250,Outdoor,Grass,2nd Round,3,De Minaur A.,Damm M.,6,114,3905,548,7,6,7,5,,,,,,,2,0,Completed,1.25,4,,,1.25,4.2,1.23,3.95,1.26,4.7
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Bonzi B.,Humbert U.,99,33,629,1370,6,4,3,6,6,3,,,,,2,1,Completed,3,1.4,,,3,1.44,2.79,1.42,3.15,1.45
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Rinderknech A.,46,24,1031,1776,7,6,3,6,6,3,,,,,2,1,Completed,2,1.8,,,2.1,1.8,2.02,1.75,2.06,1.91
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Zhang Zh.,Griekspoor T.,214,41,269,1150,7,6,6,4,,,,,,,2,0,Completed,3.2,1.36,,,3.2,1.42,2.95,1.38,3.35,1.41
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Majchrzak K.,McCabe J.,76,233,782,248,6,0,6,3,,,,,,,2,0,Completed,1.33,3.4,,,1.36,3.5,1.33,3.23,1.42,3.3
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Fucsovics M.,4,75,4440,819,6,3,6,4,,,,,,,2,0,Completed,1.4,3,,,1.44,3,1.39,2.88,1.48,3
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/2026,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Boogaard T.,8,779,3760,37,6,3,4,6,7,6,,,,,2,1,Completed,1.08,8,,,1.09,8,1.08,7.48,1.1,9.8
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/2026,ATP250,Outdoor,Grass,2nd Round,3,Cilic M.,Borges N.,47,50,994,970,3,6,7,6,6,3,,,,,2,1,Completed,1.91,1.91,,,1.95,1.92,1.87,1.88,2,1.99
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,Zhang Zh.,46,214,1031,269,7,6,6,3,,,,,,,2,0,Completed,1.62,2.3,,,1.67,2.35,1.6,2.27,1.74,2.32
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,De Minaur A.,Bonzi B.,6,99,3905,629,6,2,6,4,,,,,,,2,0,Completed,1.22,4.33,,,1.22,4.5,1.21,4.25,1.24,5
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Majchrzak K.,Auger-Aliassime F.,76,4,782,4440,6,4,6,3,,,,,,,2,0,Completed,3.4,1.33,,,3.5,1.35,3.24,1.33,3.8,1.34
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Cilic M.,8,47,3760,994,6,2,3,6,6,1,,,,,2,1,Completed,1.44,2.75,,,1.53,2.8,1.46,2.66,1.51,2.9
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/2026,ATP250,Outdoor,Grass,Semifinals,3,De Minaur A.,Mannarino A.,6,46,3905,1031,6,4,6,0,,,,,,,2,0,Completed,1.2,4.5,,,1.22,4.5,1.21,4.3,1.22,5.3
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/13/2026,ATP250,Outdoor,Grass,Semifinals,3,Majchrzak K.,Medvedev D.,76,8,782,3760,7,6,6,1,,,,,,,2,0,Completed,3,1.4,,,3.1,1.45,2.91,1.39,3,1.47
29,'s-Hertogenbosch,Rosmalen Grass Court Championships,6/14/2026,ATP250,Outdoor,Grass,The Final,3,Majchrzak K.,De Minaur A.,76,6,782,3905,6,3,2,6,7,6,,,,,2,1,Completed,3.75,1.29,,,3.75,1.36,3.5,1.29,3.9,1.33
30,Stuttgart,Stuttgart Open,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Bellucci M.,Davidovich Fokina A.,78,22,777,1860,6,2,6,7,6,1,,,,,2,1,Completed,3,1.4,,,3,1.4,2.96,1.38,3.15,1.45
30,Stuttgart,Stuttgart Open,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Landaluce M.,Herbert P.,58,232,919,249,5,7,6,3,6,4,,,,,2,1,Completed,1.73,2.1,,,1.77,2.2,1.7,2.09,1.83,2.2
30,Stuttgart,Stuttgart Open,6/8/2026,ATP250,Outdoor,Grass,1st Round,3,Onclin G.,Marozsan F.,186,61,318,895,7,6,6,3,,,,,,,2,0,Completed,2.38,1.57,,,2.4,1.6,2.34,1.57,2.42,1.69
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Hanfmann Y.,Kovacevic A.,59,69,906,837,7,6,7,6,,,,,,,2,0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.44,1.61,2.6
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Giron M.,Bautista Agut R.,88,116,705,542,7,6,7,5,,,,,,,2,0,Completed,1.67,2.2,,,1.68,2.25,1.65,2.17,1.73,2.34
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Shimabukuro S.,Halys Q.,104,92,604,678,6,4,6,2,,,,,,,2,0,Completed,2.38,1.57,,,2.38,1.67,2.26,1.61,2.44,1.68
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Mpetshi G.,Safiullin R.,93,135,670,460,7,5,6,7,7,6,,,,,2,1,Completed,,,,,11,1.07,8.92,1.05,,
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Struff J.L.,Galarneau A.,77,187,779,316,6,2,6,7,6,3,,,,,2,1,Completed,1.44,2.75,,,1.5,2.8,1.46,2.68,1.59,2.68
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Hijikata R.,Gentzsch T.,106,229,593,254,6,7,7,6,6,3,,,,,2,1,Completed,1.22,4.33,,,1.22,4.33,1.22,4.14,1.26,4.7
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Tiafoe F.,Altmaier D.,26,85,1705,740,7,6,4,6,6,4,,,,,2,1,Completed,1.29,3.75,,,1.3,4,1.26,3.7,1.3,4.2
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Duckworth J.,Dedura D.,79,262,762,209,6,4,6,3,,,,,,,2,0,Completed,1.36,3.2,,,1.36,3.5,1.32,3.26,1.36,3.6
30,Stuttgart,Stuttgart Open,6/9/2026,ATP250,Outdoor,Grass,1st Round,3,Kyrgios N.,Moutet C.,N/A,36,N/A,1283,6,3,6,4,,,,,,,2,0,Completed,2.75,1.44,,,2.8,1.5,2.71,1.44,3,1.49
30,Stuttgart,Stuttgart Open,6/10/2026,ATP250,Outdoor,Grass,2nd Round,3,Mpetshi G.,Onclin G.,93,186,670,318,7,6,6,2,,,,,,,2,0,Completed,1.53,2.5,,,1.55,2.5,1.52,2.46,1.59,2.66
30,Stuttgart,Stuttgart Open,6/10/2026,ATP250,Outdoor,Grass,2nd Round,3,Bellucci M.,Hanfmann Y.,78,59,777,906,7,5,6,7,6,2,,,,,2,1,Completed,2.2,1.67,,,2.2,1.87,2.07,1.73,2.18,1.82
30,Stuttgart,Stuttgart Open,6/10/2026,ATP250,Outdoor,Grass,2nd Round,3,Bublik A.,Struff J.L.,11,77,2930,779,7,6,3,6,6,2,,,,,2,1,Completed,1.36,3.2,,,1.42,3.2,1.38,2.94,1.43,3.25
30,Stuttgart,Stuttgart Open,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Lehecka J.,Duckworth J.,12,79,2575,762,6,7,6,4,7,6,,,,,2,1,Completed,1.29,3.75,,,1.3,3.75,1.28,3.53,1.35,3.75
30,Stuttgart,Stuttgart Open,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Tiafoe F.,Hijikata R.,26,106,1705,593,6,4,6,4,,,,,,,2,0,Completed,1.4,3,,,1.44,3.15,1.39,2.92,1.52,2.84
30,Stuttgart,Stuttgart Open,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Shimabukuro S.,Kyrgios N.,104,N/A,604,N/A,4,6,7,6,6,4,,,,,2,1,Completed,2.38,1.57,,,2.38,1.6,2.31,1.58,2.58,1.63
30,Stuttgart,Stuttgart Open,6/11/2026,ATP250,Outdoor,Grass,2nd Round,3,Fritz T.,Landaluce M.,9,58,3720,919,6,7,7,5,7,6,,,,,2,1,Completed,1.36,3.2,,,1.42,3.2,1.39,2.93,1.41,3.35
30,Stuttgart,Stuttgart Open,6/12/2026,ATP250,Outdoor,Grass,2nd Round,3,Shelton B.,Giron M.,5,88,3920,705,6,7,6,4,7,6,,,,,2,1,Completed,1.36,3.2,,,1.38,3.25,1.35,3.11,1.38,3.55
30,Stuttgart,Stuttgart Open,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Bublik A.,Mpetshi G.,11,93,2930,670,7,6,7,6,,,,,,,2,0,Completed,1.53,2.5,,,1.54,2.63,1.5,2.52,1.54,2.8
30,Stuttgart,Stuttgart Open,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Fritz T.,Bellucci M.,9,78,3720,777,5,7,7,5,7,5,,,,,2,1,Completed,1.29,3.75,,,1.33,3.8,1.29,3.51,1.3,4.2
30,Stuttgart,Stuttgart Open,6/12/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Lehecka J.,Tiafoe F.,12,26,2575,1705,6,4,7,6,,,,,,,2,0,Completed,1.73,2.1,,,1.85,2.11,1.75,2.02,1.81,2.22
30,Stuttgart,Stuttgart Open,6/13/2026,ATP250,Outdoor,Grass,Quarterfinals,3,Shelton B.,Shimabukuro S.,5,104,3920,604,4,6,6,3,6,4,,,,,2,1,Completed,1.29,3.75,,,1.33,3.9,1.3,3.42,1.35,3.65
30,Stuttgart,Stuttgart Open,6/13/2026,ATP250,Outdoor,Grass,Semifinals,3,Fritz T.,Bublik A.,9,11,3720,2930,6,4,6,4,,,,,,,2,0,Completed,2.1,1.73,,,2.2,1.8,2.09,1.71,2.18,1.84
30,Stuttgart,Stuttgart Open,6/13/2026,ATP250,Outdoor,Grass,Semifinals,3,Shelton B.,Lehecka J.,5,12,3920,2575,6,7,7,6,7,6,,,,,2,1,Completed,1.91,1.91,,,1.95,1.91,1.89,1.87,2,1.96
30,Stuttgart,Stuttgart Open,6/14/2026,ATP250,Outdoor,Grass,The Final,3,Shelton B.,Fritz T.,5,9,3920,3720,6,4,2,6,6,4,,,,,2,1,Completed,2,1.8,,,2.02,1.91,1.96,1.81,2.12,1.88
31,Halle,Halle Open,6/15/2026,ATP500,Outdoor,Grass,1st Round,3,Tien L.,Schoenhaus M.,19,336,2270,158,6,2,6,4,,,,,,,2,0,Completed,1.17,5,,,1.18,5,1.17,4.81,1.19,6
31,Halle,Halle Open,6/15/2026,ATP500,Outdoor,Grass,1st Round,3,Altmaier D.,Basilashvili N.,81,118,740,529,7,5,6,4,,,,,,,2,0,Completed,2.3,1.62,,,2.33,1.67,2.25,1.61,2.5,1.65
31,Halle,Halle Open,6/15/2026,ATP500,Outdoor,Grass,1st Round,3,Atmane T.,Landaluce M.,53,55,948,936,6,3,3,6,7,6,,,,,2,1,Completed,2.5,1.53,,,2.63,1.53,2.54,1.49,2.62,1.6
31,Halle,Halle Open,6/15/2026,ATP500,Outdoor,Grass,1st Round,3,Auger-Aliassime F.,Borges N.,4,54,4390,945,6,3,3,6,6,3,,,,,2,1,Completed,1.4,3,,,1.4,3.25,1.35,3.11,1.38,3.55
