WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
10,Dubai,Dubai Duty Free Tennis Championships,2/16/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tjen J.,Fernandez L.A.,46,29,1236,1543,7,6,6,4,,,2,0,Completed,2.1,1.73,,,2.17,1.83,2.05,1.74,2.2,1.81
10,Dubai,Dubai Duty Free Tennis Championships,2/16/2026,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Krejcikova B.,6,53,5690,1091,,,,,,,,,Walkover,1.4,3,,,1.42,3,1.4,2.87,1.4,3.4
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Stearns P.,15,58,2530,1023,6,2,6,4,,,2,0,Completed,1.4,3,,,1.41,3.15,1.39,2.94,1.43,3.25
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Linette M.,Alexandrova E.,50,12,1124,2918,6,2,4,6,6,1,2,1,Completed,3.2,1.36,,,3.2,1.4,2.94,1.38,3.5,1.39
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Gracheva V.,5,60,5888,1007,6,4,6,0,,,2,0,Completed,1.11,6.5,,,1.15,6.5,1.12,5.75,1.14,7.6
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Kasatkina D.,7,61,4786,997,,,,,,,,,Walkover,1.17,5,,,1.19,5.25,1.17,4.75,1.21,5.6
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Jovic I.,Shnaider D.,20,21,2008,1953,6,4,1,6,6,0,2,1,Completed,1.73,2.1,,,1.75,2.25,1.68,2.15,1.7,2.38
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Bejlek S.,13,41,2843,1277,,,,,,,,,Walkover,1.44,2.75,,,1.5,2.8,1.46,2.64,1.54,2.82
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Navarro E.,22,19,1881,2100,6,2,6,2,,,2,0,Completed,1.67,2.2,,,1.67,2.3,1.63,2.22,1.69,2.44
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cristian J.,Seidel E.,39,95,1307,785,6,0,,,,,1,0,Retired,1.67,2.2,,,1.7,2.3,1.66,2.16,1.75,2.32
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Ruzic A.,Zakharova A.,67,104,933,754,6,1,6,7,6,1,2,1,Completed,1.91,1.91,,,1.91,2,1.84,1.94,1.96,2.02
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Kalinskaya A.,4,23,6423,1780,6,4,6,4,,,2,0,Completed,1.53,2.5,,,1.56,2.63,1.51,2.52,1.59,2.64
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Badosa P.,9,70,3260,901,6,4,,,,,1,0,Retired,1.36,3.2,,,1.42,3.25,1.37,2.99,1.4,3.4
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Noskova L.,32,14,1439,2571,6,1,6,4,,,2,0,Completed,1.67,2.2,,,1.68,2.75,1.63,2.28,1.71,2.38
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Birrell K.,3,94,7523,789,6,1,6,2,,,2,0,Completed,1.03,15,,,1.04,17,1.03,12.64,1.04,21
10,Dubai,Dubai Duty Free Tennis Championships,2/17/2026,WTA1000,Outdoor,Hard,2nd Round,3,Eala A.,Paolini J.,47,8,1227,4157,6,1,7,6,,,2,0,Completed,2.75,1.44,,,2.9,1.45,2.73,1.44,2.96,1.5
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Tjen J.,6,46,5690,1236,6,1,6,3,,,2,0,Completed,1.2,4.5,,,1.25,4.6,1.2,4.34,1.24,4.8
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Tauson C.,Linette M.,15,50,2530,1124,6,4,6,2,,,2,0,Completed,1.4,3,,,1.4,3.2,1.36,3.03,1.38,3.6
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Andreeva M.,Cristian J.,7,39,4786,1307,7,5,6,3,,,2,0,Completed,1.11,6.5,,,1.13,6.75,1.12,6.13,1.15,7.4
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Jovic I.,5,20,5888,2008,6,4,6,2,,,2,0,Completed,1.4,3,,,1.4,3.15,1.38,2.96,1.44,3.2
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Ruzic A.,Rybakina E.,67,3,933,7523,5,7,6,4,1,0,1,1,Retired,13,1.04,,,13,1.05,10.58,1.04,21,1.04
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Svitolina E.,Bencic B.,9,13,3260,2843,4,6,6,1,6,3,2,1,Completed,1.67,2.2,,,1.73,2.5,1.68,2.16,1.8,2.24
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Mertens E.,4,22,6423,1881,2,6,7,6,6,3,2,1,Completed,1.44,2.75,,,1.47,2.75,1.45,2.71,1.51,2.94
10,Dubai,Dubai Duty Free Tennis Championships,2/18/2026,WTA1000,Outdoor,Hard,3rd Round,3,Eala A.,Cirstea S.,47,32,1227,1439,7,5,6,4,,,2,0,Completed,3.2,1.36,,,3.2,1.4,3.01,1.37,3.3,1.42
10,Dubai,Dubai Duty Free Tennis Championships,2/19/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Tauson C.,5,15,5888,2530,6,3,2,6,6,4,2,1,Completed,1.3,3.5,,,1.36,3.5,1.32,3.36,1.37,3.6
10,Dubai,Dubai Duty Free Tennis Championships,2/19/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Andreeva M.,6,7,5690,4786,2,6,7,5,7,6,2,1,Completed,1.91,1.91,,,1.91,2,1.82,1.96,1.95,2.02
10,Dubai,Dubai Duty Free Tennis Championships,2/19/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Eala A.,4,47,6423,1227,6,0,6,2,,,2,0,Completed,1.4,3,,,1.42,3,1.4,2.87,1.42,3.3
10,Dubai,Dubai Duty Free Tennis Championships,2/19/2026,WTA1000,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Ruzic A.,9,67,3260,933,3,6,6,2,6,3,2,1,Completed,1.1,7,,,1.12,7.5,1.1,6.85,1.14,7.6
10,Dubai,Dubai Duty Free Tennis Championships,2/20/2026,WTA1000,Outdoor,Hard,Semifinals,3,Pegula J.,Anisimova A.,5,6,5888,5690,1,6,6,4,6,3,2,1,Completed,1.57,2.38,,,1.6,2.4,1.57,2.36,1.65,2.52
10,Dubai,Dubai Duty Free Tennis Championships,2/20/2026,WTA1000,Outdoor,Hard,Semifinals,3,Svitolina E.,Gauff C.,9,4,3260,6423,6,4,6,7,6,4,2,1,Completed,2.1,1.73,,,2.38,1.76,2.11,1.71,2.14,1.86
10,Dubai,Dubai Duty Free Tennis Championships,2/21/2026,WTA1000,Outdoor,Hard,The Final,3,Pegula J.,Svitolina E.,5,9,5888,3260,6,2,6,4,,,2,0,Completed,1.57,2.38,,,1.66,2.38,1.61,2.28,1.68,2.44
11,Austin,ATX Open,2/23/2026,WTA250,Outdoor,Hard,1st Round,3,Selekhmeteva O.,Parks A.,76,95,878,789,6,4,3,6,6,3,2,1,Completed,1.73,2.1,,,2,2.1,1.84,1.92,1.81,2.2
11,Austin,ATX Open,2/23/2026,WTA250,Outdoor,Hard,1st Round,3,Rakhimova K.,Bondar A.,92,65,802,978,6,3,7,5,,,2,0,Completed,1.73,2.1,,,1.8,2.15,1.73,2.06,1.83,2.18
11,Austin,ATX Open,2/23/2026,WTA250,Outdoor,Hard,1st Round,3,Bartunkova N.,Volynets K.,107,96,728,786,6,4,7,5,,,2,0,Completed,2,1.8,,,2,1.89,1.95,1.82,2.02,1.97
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Osuigwe W.,Mandlik E.,163,174,444,408,2,6,6,3,6,1,2,1,Completed,2.3,1.62,,,2.31,1.75,2.23,1.63,2.4,1.7
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Townsend T.,Fruhvirtova L.,119,121,666,657,4,6,7,6,7,5,2,1,Completed,1.57,2.38,,,1.57,2.45,1.55,2.4,,
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Masarova R.,Wang Xin.,120,30,660,1438,6,3,6,2,,,2,0,Completed,3.75,1.29,,,4,1.3,3.67,1.27,4.1,1.31
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Jovic I.,Blinkova A.,18,84,2095,848,6,3,6,4,,,2,0,Completed,1.08,8,,,1.1,8.5,1.08,7.4,1.12,8.6
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Galfi D.,Andreescu B.,87,164,821,443,6,3,5,7,6,4,2,1,Completed,2.38,1.57,,,2.75,1.61,2.34,1.57,2.54,1.64
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Juvan K.,Liu C.,93,214,796,338,6,4,7,6,,,2,0,Completed,1.8,2,,,1.82,2.01,1.8,1.97,1.92,2.06
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Tomljanovic A.,Williams V.,74,560,881,92,6,4,6,1,,,2,0,Completed,1.33,3.4,,,1.34,3.5,1.31,3.35,1.34,3.9
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Birrell K.,Marcinko P.,80,70,857,902,0,6,6,3,6,4,2,1,Completed,1.62,2.3,,,1.65,2.3,1.62,2.24,1.66,2.48
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Krueger A.,McNally C.,103,67,752,928,6,1,7,6,,,2,0,Completed,2.38,1.57,,,2.38,1.61,2.31,1.58,2.56,1.64
11,Austin,ATX Open,2/24/2026,WTA250,Outdoor,Hard,1st Round,3,Yuan Y.,Sramkova R.,128,102,607,758,4,6,7,5,6,1,2,1,Completed,2.1,1.73,,,2.1,1.8,2.06,1.74,2.26,1.76
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,1st Round,3,Stearns P.,Jones F.,62,73,988,890,3,6,6,3,6,2,2,1,Completed,1.3,3.5,,,1.35,3.5,1.32,3.3,1.41,3.35
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,1st Round,3,Zakharova A.,Stoiana M.,88,176,819,399,3,6,6,2,6,4,2,1,Completed,1.73,2.1,,,1.76,2.2,1.71,2.1,1.78,2.24
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,1st Round,3,Dolehide C.,Sun L.,126,98,627,780,6,2,6,3,,,2,0,Completed,2,1.8,,,2,1.87,1.97,1.8,2.06,1.91
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,2nd Round,3,Selekhmeteva O.,Rakhimova K.,76,92,878,802,6,2,7,5,,,2,0,Completed,2.2,1.67,,,2.25,1.7,2.17,1.66,2.38,1.71
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,2nd Round,3,Masarova R.,Osuigwe W.,120,163,660,444,7,6,6,3,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.08,1.41,3.3
11,Austin,ATX Open,2/25/2026,WTA250,Outdoor,Hard,2nd Round,3,Townsend T.,Bartunkova N.,119,107,666,728,6,1,6,4,,,2,0,Completed,2.38,1.57,,,2.38,1.72,2.24,1.62,2.52,1.64
11,Austin,ATX Open,2/26/2026,WTA250,Outdoor,Hard,2nd Round,3,Yuan Y.,Galfi D.,128,87,607,821,6,3,6,2,,,2,0,Completed,2,1.8,,,2.02,1.81,1.98,1.79,2.14,1.85
11,Austin,ATX Open,2/26/2026,WTA250,Outdoor,Hard,2nd Round,3,Krueger A.,Zakharova A.,103,88,752,819,7,5,6,3,,,2,0,Completed,1.53,2.5,,,1.54,2.75,1.5,2.52,1.56,2.74
11,Austin,ATX Open,2/26/2026,WTA250,Outdoor,Hard,2nd Round,3,Stearns P.,Juvan K.,62,93,988,796,6,0,6,2,,,2,0,Completed,1.53,2.38,,,1.6,2.43,1.56,2.37,1.71,2.4
11,Austin,ATX Open,2/26/2026,WTA250,Outdoor,Hard,2nd Round,3,Birrell K.,Dolehide C.,80,126,857,627,6,4,6,2,,,2,0,Completed,1.8,2,,,1.83,2.02,1.8,1.96,1.92,2.04
11,Austin,ATX Open,2/27/2026,WTA250,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Jovic I.,74,18,881,2095,4,6,6,4,6,4,2,1,Completed,4.33,1.2,,,4.5,1.22,4.28,1.21,5.1,1.22
11,Austin,ATX Open,2/27/2026,WTA250,Outdoor,Hard,Quarterfinals,3,Birrell K.,Tomljanovic A.,80,74,857,881,6,3,6,3,,,2,0,Completed,2.2,1.67,,,2.25,1.68,2.17,1.66,2.26,1.76
11,Austin,ATX Open,2/27/2026,WTA250,Outdoor,Hard,Quarterfinals,3,Townsend T.,Masarova R.,119,120,666,660,5,7,6,2,6,2,2,1,Completed,1.5,2.63,,,1.53,2.75,1.49,2.57,1.54,2.78
11,Austin,ATX Open,2/28/2026,WTA250,Outdoor,Hard,Quarterfinals,3,Stearns P.,Selekhmeteva O.,62,76,988,878,6,1,5,7,7,5,2,1,Completed,1.53,2.5,,,1.56,2.5,1.53,2.45,1.61,2.58
11,Austin,ATX Open,2/28/2026,WTA250,Outdoor,Hard,Quarterfinals,3,Krueger A.,Yuan Y.,103,128,752,607,7,6,6,4,,,2,0,Completed,1.73,2.1,,,1.8,2.25,1.74,2.05,1.83,2.16
11,Austin,ATX Open,2/28/2026,WTA250,Outdoor,Hard,Semifinals,3,Stearns P.,Birrell K.,62,80,988,857,6,3,3,6,6,2,2,1,Completed,1.57,2.38,,,1.62,2.43,1.58,2.32,1.66,2.48
11,Austin,ATX Open,2/28/2026,WTA250,Outdoor,Hard,Semifinals,3,Townsend T.,Krueger A.,119,103,666,752,7,6,6,3,,,2,0,Completed,1.8,2,,,1.85,2.04,1.81,1.95,1.97,2
11,Austin,ATX Open,3/1/2026,WTA250,Outdoor,Hard,The Final,3,Stearns P.,Townsend T.,62,119,988,666,7,6,7,5,,,2,0,Completed,2,1.8,,,2.12,1.85,2,1.78,2.16,1.85
12,Merida,Merida Open,2/23/2026,WTA500,Outdoor,Hard,1st Round,3,Stakusic M.,Yastremska D.,142,49,542,1170,6,4,6,3,,,2,0,Completed,2.5,1.53,,,2.55,1.6,2.39,1.54,2.46,1.67
12,Merida,Merida Open,2/23/2026,WTA500,Outdoor,Hard,1st Round,3,Jimenez Kasintseva V.,Putintseva Y.,122,77,657,871,6,4,1,6,6,4,2,1,Completed,3.5,1.3,,,3.5,1.35,3.28,1.32,3.8,1.35
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Boulter K.,Haddad Maia B.,69,66,904,942,6,4,6,4,,,2,0,Completed,1.4,3,,,1.44,3,1.39,2.82,1.43,3.25
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Arango E.,Potapova A.,59,91,1027,810,7,6,6,2,,,2,0,Completed,3.2,1.36,,,3.75,1.38,3.2,1.33,3.4,1.4
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Osorio M.,Tjen J.,61,36,991,1341,6,4,6,3,,,2,0,Completed,1.91,1.91,,,1.91,2,1.83,1.92,1.9,2.08
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Linette M.,Maria T.,47,55,1234,1079,7,6,6,3,,,2,0,Completed,1.3,3.5,,,1.35,3.5,1.31,3.35,1.33,3.9
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Bucsa C.,Vekic D.,63,100,984,768,6,3,6,2,,,2,0,Completed,2.3,1.62,,,2.32,1.65,2.27,1.61,2.46,1.67
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Watson H.,48,281,1202,241,6,3,6,1,,,2,0,Completed,1.3,3.5,,,1.38,3.8,1.31,3.38,1.32,4
12,Merida,Merida Open,2/24/2026,WTA500,Outdoor,Hard,1st Round,3,Frech M.,Timofeeva M.,57,155,1053,463,6,4,7,6,,,2,0,Completed,1.44,2.75,,,1.5,3,1.45,2.69,1.53,2.82
12,Merida,Merida Open,2/25/2026,WTA500,Outdoor,Hard,1st Round,3,Sonmez Z.,Brace C.,81,204,851,359,6,2,6,0,,,2,0,Completed,1.36,3.2,,,1.38,3.25,1.35,3.12,1.4,3.4
12,Merida,Merida Open,2/25/2026,WTA500,Outdoor,Hard,1st Round,3,Hon P.,Zarazua R.,136,89,555,814,6,2,2,6,6,4,2,1,Completed,2.2,1.67,,,2.25,1.76,2.16,1.68,2.32,1.75
12,Merida,Merida Open,2/25/2026,WTA500,Outdoor,Hard,1st Round,3,Zhang S.,Lepchenko V.,86,152,821,483,6,2,6,1,,,2,0,Completed,1.2,4.5,,,1.23,4.75,1.21,4.28,1.24,5
12,Merida,Merida Open,2/25/2026,WTA500,Outdoor,Hard,2nd Round,3,Jimenez Kasintseva V.,Linette M.,122,47,657,1234,5,7,7,6,7,5,2,1,Completed,3.5,1.3,,,3.75,1.3,3.47,1.28,3.85,1.34
12,Merida,Merida Open,2/25/2026,WTA500,Outdoor,Hard,2nd Round,3,Bouzkova M.,Arango E.,34,59,1347,1027,2,6,6,1,2,0,1,1,Retired,1.29,3.75,,,1.3,3.75,1.28,3.51,1.33,3.9
12,Merida,Merida Open,2/26/2026,WTA500,Outdoor,Hard,2nd Round,3,Boulter K.,Osorio M.,69,61,904,991,6,3,0,0,,,1,0,Retired,2.2,1.67,,,3,1.7,2.2,1.64,2.42,1.69
12,Merida,Merida Open,2/26/2026,WTA500,Outdoor,Hard,2nd Round,3,Bucsa C.,Stakusic M.,63,142,984,542,7,6,6,3,,,2,0,Completed,1.67,2.2,,,1.7,2.75,1.63,2.23,1.72,2.34
12,Merida,Merida Open,2/26/2026,WTA500,Outdoor,Hard,2nd Round,3,Frech M.,Bouzas Maneiro J.,57,48,1053,1202,6,0,6,3,,,2,0,Completed,2.1,1.73,,,2.14,1.8,2.08,1.72,2.2,1.81
12,Merida,Merida Open,2/26/2026,WTA500,Outdoor,Hard,2nd Round,3,Sonmez Z.,Li A.,81,39,851,1333,3,6,7,6,6,4,2,1,Completed,2,1.8,,,2.01,1.85,1.96,1.8,2.08,1.9
12,Merida,Merida Open,2/27/2026,WTA500,Outdoor,Hard,2nd Round,3,Paolini J.,Hon P.,7,136,4047,555,6,0,6,2,,,2,0,Completed,1.17,5,,,1.19,6,1.17,4.88,1.19,5.7
12,Merida,Merida Open,2/27/2026,WTA500,Outdoor,Hard,2nd Round,3,Zhang S.,Navarro E.,86,20,821,2045,6,4,6,4,,,2,0,Completed,2.63,1.5,,,2.75,1.5,2.61,1.47,2.8,1.54
12,Merida,Merida Open,2/27/2026,WTA500,Outdoor,Hard,Quarterfinals,3,Frech M.,Bouzkova M.,57,34,1053,1347,6,3,4,6,6,3,2,1,Completed,2.38,1.57,,,2.38,1.62,2.3,1.58,2.5,1.65
12,Merida,Merida Open,2/27/2026,WTA500,Outdoor,Hard,Quarterfinals,3,Bucsa C.,Sonmez Z.,63,81,984,851,6,3,6,4,,,2,0,Completed,1.91,1.91,,,2,1.95,1.9,1.86,2.08,1.9
12,Merida,Merida Open,2/28/2026,WTA500,Outdoor,Hard,Quarterfinals,3,Zhang S.,Jimenez Kasintseva V.,86,122,821,657,6,1,6,3,,,2,0,Completed,1.36,3.2,,,1.36,3.5,1.33,3.21,1.38,3.5
12,Merida,Merida Open,2/28/2026,WTA500,Outdoor,Hard,Quarterfinals,3,Paolini J.,Boulter K.,7,69,4047,904,0,6,6,3,6,3,2,1,Completed,1.53,2.5,,,1.62,2.63,1.52,2.47,1.57,2.72
12,Merida,Merida Open,3/1/2026,WTA500,Outdoor,Hard,Semifinals,3,Frech M.,Zhang S.,57,86,1053,821,6,2,6,7,6,3,2,1,Completed,2.1,1.73,,,2.11,1.75,2.09,1.71,2.24,1.79
12,Merida,Merida Open,3/1/2026,WTA500,Outdoor,Hard,Semifinals,3,Bucsa C.,Paolini J.,63,7,984,4047,7,5,6,4,,,2,0,Completed,3.4,1.33,,,3.5,1.43,3.02,1.37,3.5,1.39
12,Merida,Merida Open,3/1/2026,WTA500,Outdoor,Hard,The Final,3,Bucsa C.,Frech M.,63,57,984,1053,6,1,4,6,6,4,2,1,Completed,1.57,2.38,,,1.65,2.38,1.62,2.25,1.7,2.38
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Maria T.,38,59,1344,1069,6,4,4,6,6,3,2,1,Completed,1.1,7,,,1.12,7,1.1,6.5,1.11,9.4
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Putintseva Y.,Badosa P.,76,106,871,738,6,4,6,2,0,0,2,0,Completed,2.75,1.44,,,2.8,1.48,2.71,1.44,2.86,1.52
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Birrell K.,Selekhmeteva O.,69,71,925,917,6,1,6,4,,,2,0,Completed,2.1,1.73,,,2.15,1.75,2.1,1.71,2.32,1.74
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Potapova A.,Stakusic M.,91,130,810,601,4,6,6,1,7,5,2,1,Completed,2,1.8,,,2,1.88,1.92,1.83,2.04,1.94
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Tomljanovic A.,Ruse E.G.,85,74,837,892,7,5,6,2,,,2,0,Completed,2,1.8,,,2.05,1.8,2.02,1.76,2.1,1.87
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Gibson T.,Li A.,112,41,721,1333,6,3,7,5,,,2,0,Completed,2.38,1.57,,,2.42,1.6,2.34,1.57,2.56,1.62
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Sonmez Z.,Kessler M.,80,51,851,1193,7,6,6,0,,,2,0,Completed,2.2,1.67,,,2.3,1.68,2.23,1.63,2.46,1.67
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Haddad Maia B.,50,67,1202,942,6,1,6,7,6,1,2,1,Completed,1.62,2.3,,,1.68,2.3,1.64,2.21,1.69,2.4
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Zakharova A.,Seidel E.,86,83,831,847,6,2,6,2,,,2,0,Completed,1.67,2.2,,,1.67,2.25,1.63,2.23,1.67,2.48
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Sakatsume H.,Parks A.,136,96,556,789,6,4,6,3,,,2,0,Completed,2,1.8,,,2.08,1.81,2.01,1.76,2.2,1.81
13,Indian Wells,BNP Paribas Open,3/4/2026,WTA1000,Outdoor,Hard,1st Round,3,Jimenez Kasintseva V.,McNally C.,97,68,788,928,6,2,6,7,6,4,2,1,Completed,2.63,1.5,,,3,1.5,2.75,1.43,3.3,1.42
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Blinkova A.,Galfi D.,94,84,795,838,6,4,7,5,,,2,0,Completed,3,1.4,,,3.05,1.44,2.88,1.4,3.05,1.46
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Cristian J.,Tjen J.,35,39,1367,1341,4,6,6,4,7,6,2,1,Completed,2.1,1.73,,,2.25,1.8,2.05,1.74,2.22,1.8
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Rakhimova K.,Andreescu B.,88,165,814,444,6,7,6,0,6,1,2,1,Completed,2.1,1.73,,,2.1,1.76,2.05,1.74,2.18,1.82
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Osorio M.,Stephens S.,61,780,1041,43,6,4,6,1,,,2,0,Completed,1.29,3.75,,,1.3,3.8,1.27,3.65,1.32,3.95
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Zhang S.,52,62,1170,1039,6,3,6,2,,,2,0,Completed,1.91,1.91,,,1.95,1.91,1.89,1.86,2.06,1.92
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Krueger A.,Linette M.,82,49,849,1234,6,1,6,4,,,2,0,Completed,2,1.8,,,2,1.87,1.94,1.82,2.06,1.92
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Bouzkova M.,87,33,829,1425,6,2,6,1,,,2,0,Completed,1.8,2,,,1.83,2.05,1.77,2,1.86,2.14
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Siegemund L.,Marcinko P.,55,72,1110,902,3,6,6,3,6,4,2,1,Completed,2,1.8,,,2.01,1.84,1.96,1.81,2.02,1.97
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Kartal S.,Tararudee L.,54,124,1127,632,6,4,6,4,,,2,0,Completed,1.36,3.2,,,1.38,3.2,1.36,3.07,1.43,3.25
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Vekic D.,Valentova T.,103,47,768,1256,7,6,7,6,,,2,0,Completed,2.63,1.5,,,2.75,1.52,2.55,1.49,2.72,1.57
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Day K.,Jones F.,187,93,386,806,6,3,6,1,,,2,0,Completed,1.67,2.2,,,1.67,2.32,1.61,2.26,1.67,2.46
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Parry D.,Williams V.,111,554,724,93,6,3,6,7,6,1,2,1,Completed,1.25,4,,,1.27,4.25,1.25,3.87,1.27,4.4
13,Indian Wells,BNP Paribas Open,3/5/2026,WTA1000,Outdoor,Hard,1st Round,3,Bondar A.,Jacquemot E.,66,63,978,1026,7,6,7,5,,,2,0,Completed,1.5,2.63,,,1.54,2.75,1.5,2.55,1.53,2.84
